pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
0,1,7,7,4,HeaSolver,0.390625,7.6171875,333.3090120387078,201
0,2,7,7,4,HeaSolver,7.12890625,7.6171875,291.3673093882079,201
0,3,7,7,4,HeaSolver,1.3671875,1.953125,347.6194891490218,201
0,4,7,7,4,HeaSolver,1.46484375,3.515625,812.9858384887737,201
0,5,7,7,4,HeaSolver,0.48828125,1.85546875,1221.8361785860345,201
0,6,7,7,4,HeaSolver,0.5859375,3.80859375,1596.141596242028,201
0,7,7,7,4,HeaSolver,6.73828125,7.6171875,424.84960898877307,201
0,8,7,7,4,HeaSolver,1.5625,3.90625,300.0327756913857,201
0,9,7,7,4,HeaSolver,2.24609375,3.80859375,251.5701581735157,201
0,10,7,7,4,HeaSolver,1.3671875,1.953125,271.1104056653553,201
0,11,7,7,4,HeaSolver,0,1.85546875,349.34633066564544,201
0,12,7,7,4,HeaSolver,6.73828125,7.6171875,332.19733514218046,201
0,13,7,7,4,HeaSolver,0.87890625,7.6171875,666.8348204759502,201
0,14,7,7,4,HeaSolver,6.73828125,7.6171875,186.64269523784293,201
0,15,7,7,4,HeaSolver,0.390625,7.6171875,222.62416284041706,201
0,16,7,7,4,HeaSolver,3.22265625,13.57421875,200.4161550384923,201
0,17,7,7,4,HeaSolver,6.25,13.4765625,468.1536453131626,201
0,18,7,7,4,HeaSolver,6.25,13.4765625,526.3284905530269,201
0,19,7,7,4,HeaSolver,3.22265625,13.4765625,526.4028313732464,201
0,20,7,7,4,HeaSolver,3.22265625,13.57421875,210.2270018480115,201
0,21,7,7,4,HeaSolver,6.34765625,13.57421875,210.4285643479107,201
0,22,7,7,4,HeaSolver,2.5390625,8.0078125,200.20365757945288,201
0,23,7,7,4,HeaSolver,9.47265625,13.4765625,300.70005558878563,201
0,24,7,7,4,HeaSolver,2.34375,7.91015625,184.5073648319761,201
0,25,7,7,4,HeaSolver,3.22265625,13.4765625,702.7635079433109,201
0,26,7,7,4,HeaSolver,2.9296875,8.0078125,491.2005202875549,201
0,27,7,7,4,HeaSolver,4.00390625,13.4765625,324.17420347659674,201
0,28,7,7,4,HeaSolver,2.34375,7.91015625,246.34771036661238,201
0,29,7,7,4,HeaSolver,6.25,13.4765625,2111.632801941836,201
0,30,7,7,4,HeaSolver,2.34375,7.91015625,170.43821357627377,201
0,31,7,7,4,HeaSolver,6.25,13.4765625,383.1684122937105,201
0,32,7,7,4,HeaSolver,1.7578125,5.37109375,364.391676402391,201
0,33,7,7,4,HeaSolver,3.125,5.2734375,464.7091792227908,201
0,34,7,7,4,HeaSolver,2.5390625,6.4453125,1422.465490050115,201
0,35,7,7,4,HeaSolver,1.171875,5.859375,200.01202938351724,201
0,36,7,7,4,HeaSolver,3.3203125,8.10546875,540.2533631149962,201
0,37,7,7,4,HeaSolver,1.7578125,5.37109375,225.2726003391559,201
0,38,7,7,4,HeaSolver,2.44140625,4.78515625,405.20791866572006,201
0,39,7,7,4,HeaSolver,1.171875,5.76171875,440.6847651843152,201
0,40,7,7,4,HeaSolver,0.9765625,4.4921875,148.53014317965662,201
0,41,7,7,4,HeaSolver,1.26953125,4.8828125,277.5028074437482,201
0,42,7,7,4,HeaSolver,1.07421875,6.4453125,859.5894514058211,201
0,43,7,7,4,HeaSolver,3.515625,7.91015625,425.67231850507056,201
0,44,7,7,4,HeaSolver,1.07421875,6.54296875,330.5274186159404,201
0,45,7,7,4,HeaSolver,3.515625,7.91015625,1561.4648385451173,201
0,46,7,7,4,HeaSolver,1.07421875,6.4453125,266.19280989222324,201
0,47,7,7,4,HeaSolver,1.7578125,5.37109375,197.15942374597523,201
0,48,7,7,4,HeaSolver,0,4.78515625,518.1572259867697,201
0,49,7,7,4,HeaSolver,2.5390625,6.15234375,170.0911457703366,201
0,0,7,7,4,PenaltySolver,8.10546875,12.01171875,154.06767210728975,159
0,1,7,7,4,PenaltySolver,4.4921875,6.0546875,354.01402039445423,136
0,2,7,7,4,PenaltySolver,4.00390625,5.078125,257.9329832372294,169
0,3,7,7,4,PenaltySolver,13.57421875,18.84765625,308.2540455387471,151
0,4,7,7,4,PenaltySolver,0.29296875,7.421875,623.0926096385956,144
0,5,7,7,4,PenaltySolver,0.29296875,8.59375,957.4843726062891,183
0,6,7,7,4,PenaltySolver,0.390625,4.00390625,1606.5192003741026,180
0,7,7,7,4,PenaltySolver,1.953125,2.9296875,512.6676131703022,124
0,8,7,7,4,PenaltySolver,8.88671875,12.3046875,324.9883420820385,150
0,9,7,7,4,PenaltySolver,1.171875,1.3671875,215.3979234063695,180
0,10,7,7,4,PenaltySolver,1.3671875,6.54296875,256.0760632257911,153
0,11,7,7,4,PenaltySolver,1.46484375,4.296875,364.11774527563017,153
0,12,7,7,4,PenaltySolver,0.68359375,25.9765625,261.4903736971497,148
0,13,7,7,4,PenaltySolver,4.58984375,9.66796875,693.5118572681973,168
0,14,7,7,4,PenaltySolver,0.1953125,5.2734375,206.88128897974747,143
0,15,7,7,4,PenaltySolver,1.7578125,7.71484375,240.75706833773472,145
0,16,7,7,4,PenaltySolver,3.7109375,12.890625,221.99818627821514,162
0,17,7,7,4,PenaltySolver,2.24609375,7.8125,559.0823561496306,144
0,18,7,7,4,PenaltySolver,0.9765625,7.8125,655.8078605083651,134
0,19,7,7,4,PenaltySolver,1.171875,6.0546875,615.6477043085653,162
0,20,7,7,4,PenaltySolver,1.85546875,4.296875,273.9625486911437,130
0,21,7,7,4,PenaltySolver,2.44140625,7.6171875,205.94033192827982,156
0,22,7,7,4,PenaltySolver,0.29296875,3.02734375,202.2436966410256,144
0,23,7,7,4,PenaltySolver,3.22265625,4.00390625,372.80768667567304,146
0,24,7,7,4,PenaltySolver,3.61328125,10.9375,180.67915845336285,175
0,25,7,7,4,PenaltySolver,3.41796875,8.3984375,757.4038073314103,143
0,26,7,7,4,PenaltySolver,0.390625,12.890625,529.7329638211299,147
0,27,7,7,4,PenaltySolver,0.9765625,2.44140625,393.62853034624726,154
0,28,7,7,4,PenaltySolver,2.34375,6.640625,280.7999672919167,126
0,29,7,7,4,PenaltySolver,2.1484375,4.98046875,2427.098620677007,160
0,30,7,7,4,PenaltySolver,0.29296875,5.37109375,180.7314452429879,151
0,31,7,7,4,PenaltySolver,1.953125,6.640625,469.9254257091587,141
0,32,7,7,4,PenaltySolver,4.4921875,8.203125,379.1771331217868,135
0,33,7,7,4,PenaltySolver,3.3203125,16.796875,362.025976200474,179
0,34,7,7,4,PenaltySolver,0.48828125,7.2265625,1776.0468690798439,191
0,35,7,7,4,PenaltySolver,1.46484375,44.3359375,123.64985789834097,150
0,36,7,7,4,PenaltySolver,4.296875,12.98828125,472.90841961343506,147
0,37,7,7,4,PenaltySolver,4.19921875,8.10546875,255.7386531520292,137
0,38,7,7,4,PenaltySolver,0.29296875,3.02734375,470.6408909073719,135
0,39,7,7,4,PenaltySolver,4.98046875,9.08203125,521.7774408844725,152
0,40,7,7,4,PenaltySolver,3.61328125,4.6875,183.8984048866172,144
0,41,7,7,4,PenaltySolver,0.1953125,15.13671875,269.11572248805265,173
0,42,7,7,4,PenaltySolver,3.3203125,15.0390625,877.1820294956359,154
0,43,7,7,4,PenaltySolver,5.6640625,7.421875,464.9188561114374,159
0,44,7,7,4,PenaltySolver,7.03125,16.89453125,309.08638798339507,156
0,45,7,7,4,PenaltySolver,0.68359375,4.98046875,1474.3424430021919,157
0,46,7,7,4,PenaltySolver,0.29296875,5.859375,326.99414042062864,145
0,47,7,7,4,PenaltySolver,5.17578125,6.4453125,189.65681958243465,157
0,48,7,7,4,PenaltySolver,0.48828125,11.328125,490.7595480658227,159
0,49,7,7,4,PenaltySolver,5.56640625,13.8671875,143.2524232687028,153
1,0,1,14,6,ChocoSolver,0,100.0,0.26086956510396975,22
1,1,1,14,6,ChocoSolver,0,100.0,0.30814302860912074,27
1,2,1,14,6,ChocoSolver,100.0,100.0,0.0,25
1,3,1,14,6,ChocoSolver,0,100.0,2.555555552716049,28
1,4,1,14,6,ChocoSolver,0,100.0,0.8759765619525146,28
1,5,1,14,6,ChocoSolver,0,100.0,0.6428571423979591,21
1,6,1,14,6,ChocoSolver,0,100.0,1.6015624967968751,33
1,7,1,14,6,ChocoSolver,100.0,100.0,0.0,23
1,8,1,14,6,ChocoSolver,0,100.0,1.7999999988,29
1,9,1,14,6,ChocoSolver,0,100.0,0.07407407404663922,29
1,10,1,14,6,ChocoSolver,21.09375,100.0,0.970424106449697,28
1,11,1,14,6,ChocoSolver,0,100.0,2.249145505001068,31
1,12,1,14,6,ChocoSolver,0,100.0,1.0526315783933518,21
1,13,1,14,6,ChocoSolver,0,100.0,0.21052631567867036,23
1,14,1,14,6,ChocoSolver,0,100.0,0.46502459473517604,29
1,15,1,14,6,ChocoSolver,0,100.0,0.7274058945557246,23
1,16,1,14,6,ChocoSolver,0,100.0,4.003797738606891,33
1,17,1,14,6,ChocoSolver,0,100.0,0.6470588231487889,19
1,18,1,14,6,ChocoSolver,100.0,100.0,0.0,23
1,19,1,14,6,ChocoSolver,0,100.0,2.283637150240403,30
1,20,1,14,6,ChocoSolver,0,100.0,0.18562499992575,35
1,21,1,14,6,ChocoSolver,0,100.0,0.5652173910586011,23
1,22,1,14,6,ChocoSolver,0,100.0,0.15384615372781063,21
1,23,1,14,6,ChocoSolver,100.0,100.0,0.0,21
1,24,1,14,6,ChocoSolver,0,100.0,1.3928710923571288,30
1,25,1,14,6,ChocoSolver,0,100.0,0.916015624563802,29
1,26,1,14,6,ChocoSolver,100.0,100.0,0.0,21
1,27,1,14,6,ChocoSolver,0,100.0,1.1213378899241637,32
1,28,1,14,6,ChocoSolver,0,100.0,0.159999999936,24
1,29,1,14,6,ChocoSolver,0.09765625,100.0,0.13081691570399265,29
1,30,1,14,6,ChocoSolver,0,100.0,0.479999999808,23
1,31,1,14,6,ChocoSolver,0,100.0,0.6484374996185661,29
1,32,1,14,6,ChocoSolver,100.0,100.0,0.0,28
1,33,1,14,6,ChocoSolver,100.0,100.0,0.0,28
1,34,1,14,6,ChocoSolver,0,100.0,0.0999999999,25
1,35,1,14,6,ChocoSolver,0,100.0,0.9061104906399473,32
1,36,1,14,6,ChocoSolver,0,100.0,0.624999999609375,27
1,37,1,14,6,ChocoSolver,100.0,100.0,0.0,21
1,38,1,14,6,ChocoSolver,0,100.0,0.5279605260379154,31
1,39,1,14,6,ChocoSolver,0,100.0,0.7275834513738256,21
1,40,1,14,6,ChocoSolver,0,100.0,0.17857142850765306,20
1,41,1,14,6,ChocoSolver,0,100.0,0.05555555552469135,19
1,42,1,14,6,ChocoSolver,9.765625,100.0,1.4531249986789772,30
1,43,1,14,6,ChocoSolver,0,100.0,0.749999999375,23
1,44,1,14,6,ChocoSolver,0,100.0,0.874999999453125,23
1,45,1,14,6,ChocoSolver,0,100.0,0.9965533082373216,31
1,46,1,14,6,ChocoSolver,100.0,100.0,0.0,19
1,47,1,14,6,ChocoSolver,0.29296875,100.0,0.2917073566492886,29
1,48,1,14,6,ChocoSolver,0,100.0,1.6428571416836735,21
1,49,1,14,6,ChocoSolver,19.7265625,100.0,2.6532118026075424,31
1,0,7,14,6,CyclicSolver,0,3.22265625,161.43342384285503,155
1,1,7,14,6,CyclicSolver,0,1.953125,287.3383411251243,140
1,2,7,14,6,CyclicSolver,0,16.69921875,80.64888135538686,169
1,3,7,14,6,CyclicSolver,0,1.7578125,412.52224346525304,139
1,4,7,14,6,CyclicSolver,0,0,114.49169914719268,159
1,5,7,14,6,CyclicSolver,0,28.125,102.56438329727544,189
1,6,7,14,6,CyclicSolver,0,2.24609375,735.5154282164691,157
1,7,7,14,6,CyclicSolver,1.3671875,2.83203125,198.58248684677832,149
1,8,7,14,6,CyclicSolver,0,0,119.12174471225217,201
1,9,7,14,6,CyclicSolver,0,4.39453125,91.19907404029664,152
1,10,7,14,6,CyclicSolver,0.390625,2.34375,268.36272302259806,140
1,11,7,14,6,CyclicSolver,0,7.03125,291.66979944010023,172
1,12,7,14,6,CyclicSolver,0.1953125,1.5625,151.33018084140517,152
1,13,7,14,6,CyclicSolver,0.09765625,3.3203125,141.15218948163042,169
1,14,7,14,6,CyclicSolver,0.09765625,2.9296875,129.63675487096788,132
1,15,7,14,6,CyclicSolver,0,0.9765625,43.12837355994165,184
1,16,7,14,6,CyclicSolver,0,2.83203125,406.2982851388352,130
1,17,7,14,6,CyclicSolver,0.1953125,1.7578125,219.97357523825082,137
1,18,7,14,6,CyclicSolver,0,2.5390625,190.05429674829713,175
1,19,7,14,6,CyclicSolver,0,2.1484375,326.777668907747,159
1,20,7,14,6,CyclicSolver,0.29296875,3.41796875,106.83761714476495,158
1,21,7,14,6,CyclicSolver,0,3.61328125,155.68490991872395,135
1,22,7,14,6,CyclicSolver,0.29296875,0.87890625,210.66984659275394,169
1,23,7,14,6,CyclicSolver,0.09765625,2.9296875,176.48344485643645,117
1,24,7,14,6,CyclicSolver,0.29296875,3.80859375,320.6303707731196,159
1,25,7,14,6,CyclicSolver,0.48828125,7.421875,118.58072911019964,162
1,26,7,14,6,CyclicSolver,0.1953125,4.19921875,122.60253901871337,123
1,27,7,14,6,CyclicSolver,0,99.70703125,1.343811034316368,201
1,28,7,14,6,CyclicSolver,0,99.90234375,0.35074218735970314,201
1,29,7,14,6,CyclicSolver,0.78125,2.44140625,149.09710421506648,159
1,30,7,14,6,CyclicSolver,0.48828125,3.3203125,145.24531244190186,150
1,31,7,14,6,CyclicSolver,0,0.78125,57.90337772329213,176
1,32,7,14,6,CyclicSolver,0,0,33.53574915096937,184
1,33,7,14,6,CyclicSolver,1.26953125,4.4921875,246.14095031571586,185
1,34,7,14,6,CyclicSolver,0,0,91.57705068967294,166
1,35,7,14,6,CyclicSolver,0,1.953125,151.26697351427762,162
1,36,7,14,6,CyclicSolver,0.390625,4.39453125,221.78216538872988,140
1,37,7,14,6,CyclicSolver,0,99.4140625,1.4107840391708684,201
1,38,7,14,6,CyclicSolver,0,0.1953125,49.2086759609428,201
1,39,7,14,6,CyclicSolver,0.1953125,3.7109375,149.2907492219133,146
1,40,7,14,6,CyclicSolver,0.29296875,2.63671875,132.88490508646967,113
1,41,7,14,6,CyclicSolver,0.390625,3.61328125,200.29291438525394,156
1,42,7,14,6,CyclicSolver,0.1953125,2.9296875,332.59561404423124,121
1,43,7,14,6,CyclicSolver,0.1953125,1.85546875,317.40584283445344,123
1,44,7,14,6,CyclicSolver,0,2.24609375,225.99920640171922,141
1,45,7,14,6,CyclicSolver,0,2.34375,181.9669691025194,140
1,46,7,14,6,CyclicSolver,0.09765625,2.1484375,122.61381674472135,146
1,47,7,14,6,CyclicSolver,0.29296875,5.17578125,134.715983016785,133
1,48,7,14,6,CyclicSolver,0.1953125,4.00390625,245.04017839639985,152
1,49,7,14,6,CyclicSolver,0.78125,3.7109375,411.6110021468211,134
1,0,7,14,6,HeaSolver,0,0.390625,303.8378904928966,201
1,1,7,14,6,HeaSolver,0.09765625,0.390625,537.1373944185481,201
1,2,7,14,6,HeaSolver,0,0.29296875,321.33043309257704,201
1,3,7,14,6,HeaSolver,0,0.390625,777.0425338588416,201
1,4,7,14,6,HeaSolver,0,0.390625,436.8883664261635,201
1,5,7,14,6,HeaSolver,0,0.390625,531.7954795308603,201
1,6,7,14,6,HeaSolver,0,0.390625,1396.0675753328649,201
1,7,7,14,6,HeaSolver,0.09765625,0.1953125,497.3869137309087,201
1,8,7,14,6,HeaSolver,0.09765625,0.48828125,493.75559862916293,201
1,9,7,14,6,HeaSolver,0.09765625,0.390625,271.51179098740306,201
1,10,7,14,6,HeaSolver,0.09765625,0.390625,523.9538919248544,201
1,11,7,14,6,HeaSolver,0,0.48828125,927.1267078254665,201
1,12,7,14,6,HeaSolver,0,0.48828125,390.17382791964536,201
1,13,7,14,6,HeaSolver,0,0.48828125,389.84303022245103,201
1,14,7,14,6,HeaSolver,0,0.09765625,258.2683014089747,201
1,15,7,14,6,HeaSolver,0,0.48828125,337.0462533979335,201
1,16,7,14,6,HeaSolver,0,0.390625,783.3726119768081,201
1,17,7,14,6,HeaSolver,0,0.09765625,411.0542851442328,201
1,18,7,14,6,HeaSolver,0,0.1953125,494.6634111285577,201
1,19,7,14,6,HeaSolver,0.09765625,0.390625,832.281249075243,201
1,20,7,14,6,HeaSolver,0,0.390625,299.2376951928049,201
1,21,7,14,6,HeaSolver,0,0.1953125,306.4870922580491,201
1,22,7,14,6,HeaSolver,0,0.1953125,570.1174875422173,201
1,23,7,14,6,HeaSolver,0,0.1953125,335.72912000381945,201
1,24,7,14,6,HeaSolver,0,0.09765625,736.1138664513861,201
1,25,7,14,6,HeaSolver,0,0.09765625,334.0274365968917,201
1,26,7,14,6,HeaSolver,0.09765625,0.1953125,248.3979142528043,201
1,27,7,14,6,HeaSolver,0,0.1953125,434.6523434783423,201
1,28,7,14,6,HeaSolver,0,0.29296875,294.45890613221644,201
1,29,7,14,6,HeaSolver,0,0.29296875,320.0770633798578,201
1,30,7,14,6,HeaSolver,0,0.1953125,278.2544139511982,201
1,31,7,14,6,HeaSolver,0,0.390625,433.0998388996471,201
1,32,7,14,6,HeaSolver,0,0.29296875,246.97422563724135,201
1,33,7,14,6,HeaSolver,0,0.390625,590.4350581017208,201
1,34,7,14,6,HeaSolver,0,0.29296875,691.8561516518938,201
1,35,7,14,6,HeaSolver,0.09765625,0.390625,359.40615682290183,201
1,36,7,14,6,HeaSolver,0,0.390625,471.63995331850623,201
1,37,7,14,6,HeaSolver,0,0.29296875,503.0533618058547,201
1,38,7,14,6,HeaSolver,0,0.390625,397.1398538205843,201
1,39,7,14,6,HeaSolver,0,0.390625,335.15314260333946,201
1,40,7,14,6,HeaSolver,0.09765625,0.29296875,250.01199767856713,201
1,41,7,14,6,HeaSolver,0,0.29296875,394.0053708748581,201
1,42,7,14,6,HeaSolver,0,0.29296875,637.0014198754532,201
1,43,7,14,6,HeaSolver,0,0.29296875,617.9841303443882,201
1,44,7,14,6,HeaSolver,0.09765625,0.29296875,438.7009884953431,201
1,45,7,14,6,HeaSolver,0,0.29296875,412.09576032744366,201
1,46,7,14,6,HeaSolver,0,0.1953125,242.11479326867263,201
1,47,7,14,6,HeaSolver,0.09765625,0.29296875,309.3068846367471,201
1,48,7,14,6,HeaSolver,0,0.1953125,495.8643969672397,201
1,49,7,14,6,HeaSolver,0,0.1953125,814.2271041300254,201
1,0,7,14,6,PenaltySolver,0,0.09765625,219.68210758111647,146
1,1,7,14,6,PenaltySolver,0.09765625,1.3671875,313.27471430228866,160
1,2,7,14,6,PenaltySolver,0,0.5859375,254.06764903224197,134
1,3,7,14,6,PenaltySolver,0.09765625,1.7578125,437.21495177115,157
1,4,7,14,6,PenaltySolver,0.09765625,0.29296875,464.809570021994,140
1,5,7,14,6,PenaltySolver,0,0.09765625,549.3690704781292,138
1,6,7,14,6,PenaltySolver,0,0.9765625,980.8302714758395,157
1,7,7,14,6,PenaltySolver,0,0,499.66744758355503,126
1,8,7,14,6,PenaltySolver,0,0.390625,525.2383460040078,123
1,9,7,14,6,PenaltySolver,0,0.390625,287.61530660643876,134
1,10,7,14,6,PenaltySolver,0,0.29296875,469.7829237715836,145
1,11,7,14,6,PenaltySolver,0,0.1953125,798.399168923876,138
1,12,7,14,6,PenaltySolver,0.09765625,0.390625,411.6074730563908,123
1,13,7,14,6,PenaltySolver,0,1.171875,294.41766020688544,130
1,14,7,14,6,PenaltySolver,0,0.29296875,211.86132804653283,159
1,15,7,14,6,PenaltySolver,0,0.09765625,276.75332906454395,156
1,16,7,14,6,PenaltySolver,0,0.29296875,803.3550338296054,138
1,17,7,14,6,PenaltySolver,0,0.1953125,413.9591564660534,138
1,18,7,14,6,PenaltySolver,0,0.1953125,462.4358069833761,149
1,19,7,14,6,PenaltySolver,0,0,877.383788087629,138
1,20,7,14,6,PenaltySolver,0,0.5859375,226.1312108470475,163
1,21,7,14,6,PenaltySolver,0,0.68359375,229.90187659841223,135
1,22,7,14,6,PenaltySolver,0,0,596.1633108394897,152
1,23,7,14,6,PenaltySolver,0,0.48828125,264.3580727907819,145
