pkid,method,layers,depth,culled_depth
0,HeaSolver,7,64,42
0,HeaSolver,7,64,42
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
1,HeaSolver,7,120,98
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
2,HeaSolver,7,169,147
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
3,HeaSolver,7,218,196
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
4,HeaSolver,7,106,84
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
5,HeaSolver,7,127,105
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
6,HeaSolver,7,190,168
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
7,HeaSolver,7,218,196
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
8,HeaSolver,7,78,56
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
9,HeaSolver,7,148,126
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
10,HeaSolver,7,190,168
